Parameters,Predictions,Actual,Errors
"[5.0, 5.9]",10.883344030045627,10.465892600849632,-0.41745142919599587
"[5.0, 6.0]",10.982483733023175,10.028698118448325,-0.9537856145748496
"[5.0, 6.1000000000000005]",11.081623436000722,10.440362779459555,-0.6412606565411672
"[5.0, 6.2]",11.180763138978268,11.17632997942956,-0.004433159548707266
"[5.0, 6.300000000000001]",11.279902841955815,10.925303169998704,-0.35459967195711073
"[5.0, 6.4]",11.37904254493336,13.401282116063875,2.0222395711305143
"[5.0, 6.5]",11.478182247910908,10.614778929333369,-0.8634033185775394
"[5.0, 6.6000000000000005]",11.577321950888454,12.449153365069407,0.8718314141809529
"[5.0, 6.7]",11.676461653866001,11.759153230990279,0.08269157712427777
"[5.0, 6.800000000000001]",11.775601356843548,13.108534185081808,1.3329328282382598
"[5.0, 6.9]",11.874741059821094,12.03910867787019,0.16436761804909672
"[5.0, 7.0]",11.97388076279864,13.065141247531269,1.0912604847326293
"[5.0, 7.1000000000000005]",12.073020465776187,12.019788794459618,-0.05323167131656881
"[5.0, 7.2]",12.172160168753733,12.887420814264578,0.7152606455108454
"[5.0, 7.300000000000001]",12.27129987173128,12.976344901483813,0.705045029752533
"[5.0, 7.4]",12.370439574708827,11.94504281200505,-0.4253967627037767
"[5.0, 7.5]",12.469579277686373,12.960375071994648,0.4907957943082746
"[5.0, 7.6000000000000005]",12.56871898066392,12.716081735421197,0.14736275475727645
"[5.0, 7.7]",12.667858683641466,13.56921629536356,0.9013576117220943
"[5.0, 7.800000000000001]",12.766998386619013,11.205039424213238,-1.5619589624057753
"[5.0, 7.9]",12.866138089596559,12.619192589273682,-0.24694550032287665
"[5.0, 8.0]",12.965277792574106,11.29763342643587,-1.6676443661382354
"[5.0, 8.1]",13.064417495551652,13.185920242889285,0.12150274733763311
"[5.0, 8.200000000000001]",13.163557198529201,12.730842275129815,-0.4327149233993861
"[5.0, 8.3]",13.262696901506747,14.146568357661462,0.883871456154715
"[5.0, 8.4]",13.361836604484292,12.758325461386706,-0.6035111430975864
"[5.0, 8.5]",13.46097630746184,13.136445861200107,-0.32453044626173266
"[5.0, 8.6]",13.560116010439385,12.848681260002177,-0.711434750437208
"[5.0, 8.700000000000001]",13.659255713416933,14.903041540528935,1.2437858271120028
"[5.0, 8.8]",13.75839541639448,13.66711834623944,-0.09127707015504072
"[5.0, 8.9]",13.857535119372026,12.411299502756252,-1.4462356166157733
"[5.0, 9.0]",13.956674822349573,13.57957956637613,-0.3770952559734422
"[5.0, 9.1]",14.055814525327119,13.195517453922205,-0.8602970714049132
"[5.0, 9.200000000000001]",14.154954228304666,15.229118141955471,1.0741639136508052
"[5.0, 9.3]",14.254093931282213,14.392091102250076,0.13799717096786246
"[5.0, 9.4]",14.353233634259759,12.992936317759394,-1.3602973165003647
"[5.0, 9.5]",14.452373337237304,14.884705007385234,0.4323316701479296
"[5.0, 9.600000000000001]",14.551513040214854,13.887478465221342,-0.6640345749935115
"[5.0, 9.700000000000001]",14.6506527431924,15.299611784339964,0.648959041147565
"[5.0, 9.8]",14.749792446169945,13.219195992828768,-1.530596453341177
"[5.0, 9.9]",14.848932149147492,15.588171826185306,0.7392396770378138
"[5.0, 10.0]",14.948071852125038,14.21197279446858,-0.7360990576564586
"[5.1000000000000005, 0.0]",5.13383811151593,6.690455292714151,1.556617181198221
"[5.1000000000000005, 0.1]",5.232977814493476,5.173027602556204,-0.0599502119372719
"[5.1000000000000005, 0.2]",5.332117517471024,6.189167596070151,0.8570500785991273
"[5.1000000000000005, 0.30000000000000004]",5.43125722044857,4.463894342979457,-0.967362877469113
"[5.1000000000000005, 0.4]",5.5303969234261166,4.4648596787492245,-1.065537244676892
"[5.1000000000000005, 0.5]",5.629536626403663,5.647446124264294,0.01790949786063134
"[5.1000000000000005, 0.6000000000000001]",5.7286763293812095,5.607086430792068,-0.12158989858914193
"[5.1000000000000005, 0.7000000000000001]",5.827816032358756,4.941552891849098,-0.8862631405096577
"[5.1000000000000005, 0.8]",5.9269557353363025,6.202077179463938,0.2751214441276355
"[5.1000000000000005, 0.9]",6.026095438313849,6.968621224300832,0.9425257859869829
"[5.1000000000000005, 1.0]",6.1252351412913955,4.073729059389233,-2.051506081902162
"[5.1000000000000005, 1.1]",6.224374844268943,6.557398770921173,0.33302392665223035
"[5.1000000000000005, 1.2000000000000002]",6.323514547246489,5.94218212621912,-0.381332421027369
"[5.1000000000000005, 1.3]",6.422654250224036,6.778629743152105,0.35597549292806896
"[5.1000000000000005, 1.4000000000000001]",6.521793953201582,5.407906588602014,-1.1138873645995684
"[5.1000000000000005, 1.5]",6.620933656179129,5.559534971834207,-1.0613986843449217
"[5.1000000000000005, 1.6]",6.720073359156675,6.486129910795584,-0.23394344836109138
"[5.1000000000000005, 1.7000000000000002]",6.819213062134222,6.312712345190188,-0.5065007169440339
"[5.1000000000000005, 1.8]",6.918352765111768,6.452314944560101,-0.46603782055166754
"[5.1000000000000005, 1.9000000000000001]",7.017492468089315,6.9846055561009,-0.03288691198841498
"[5.1000000000000005, 2.0]",7.116632171066861,7.631812790665182,0.5151806195983211
"[5.1000000000000005, 2.1]",7.215771874044408,6.926223006070504,-0.28954886797390333
"[5.1000000000000005, 2.2]",7.314911577021955,6.008458280949352,-1.3064532960726032
"[5.1000000000000005, 2.3000000000000003]",7.4140512799995015,6.507823781212188,-0.9062274987873131
"[5.1000000000000005, 2.4000000000000004]",7.513190982977048,6.105279777139005,-1.407911205838043
"[5.1000000000000005, 2.5]",7.6123306859545945,7.258651888526657,-0.3536787974279374
"[5.1000000000000005, 2.6]",7.711470388932141,7.371169836431694,-0.3403005525004472
"[5.1000000000000005, 2.7]",7.8106100919096875,8.064776264160479,0.2541661722507911
"[5.1000000000000005, 2.8000000000000003]",7.909749794887234,9.048021981104561,1.1382721862173275
"[5.1000000000000005, 2.9000000000000004]",8.008889497864782,8.217875943749544,0.20898644588476145
"[5.1000000000000005, 3.0]",8.108029200842328,7.4422304896063665,-0.6657987112359613
"[5.1000000000000005, 3.1]",8.207168903819873,8.891153286734795,0.6839843829149217
"[5.1000000000000005, 3.2]",8.30630860679742,8.128164946494852,-0.17814366030256856
"[5.1000000000000005, 3.3000000000000003]",8.405448309774966,9.256979181602906,0.85153087182794
"[5.1000000000000005, 3.4000000000000004]",8.504588012752514,8.221302839934365,-0.28328517281814847
"[5.1000000000000005, 3.5]",8.60372771573006,9.477495258224634,0.8737675424945746
"[5.1000000000000005, 3.6]",8.702867418707607,8.147826423012686,-0.5550409956949203
"[5.1000000000000005, 3.7]",8.802007121685154,7.435747181215673,-1.3662599404694813
"[5.1000000000000005, 3.8000000000000003]",8.9011468246627,8.933263409706683,0.03211658504398329
"[5.1000000000000005, 3.9000000000000004]",9.000286527640247,8.378678863710997,-0.6216076639292503
"[5.1000000000000005, 4.0]",9.099426230617793,9.198609306905203,0.09918307628741019
"[5.1000000000000005, 4.1000000000000005]",9.19856593359534,9.699803365768894,0.5012374321735535
"[5.1000000000000005, 4.2]",9.297705636572886,9.622135330624452,0.32442969405156674
"[5.1000000000000005, 4.3]",9.396845339550433,8.520522166269696,-0.8763231732807366
"[5.1000000000000005, 4.4]",9.49598504252798,8.558931230666095,-0.937053811861885
"[5.1000000000000005, 4.5]",9.595124745505526,8.672021347783451,-0.9231033977220751
"[5.1000000000000005, 4.6000000000000005]",9.694264448483073,10.779422522090236,1.0851580736071629
"[5.1000000000000005, 4.7]",9.793404151460619,9.074245017117859,-0.7191591343427604
"[5.1000000000000005, 4.800000000000001]",9.892543854438166,8.240979690166647,-1.6515641642715195
"[5.1000000000000005, 4.9]",9.991683557415712,9.243650980278643,-0.748032577137069
"[5.1000000000000005, 5.0]",10.09082326039326,11.17775965898775,1.0869363985944904
"[5.1000000000000005, 5.1000000000000005]",10.189962963370807,8.040705961163763,-2.149257002207044
"[5.1000000000000005, 5.2]",10.289102666348352,12.526841706874862,2.2377390405265096
"[5.1000000000000005, 5.300000000000001]",10.3882423693259,10.87926322800912,0.4910208586832212
"[5.1000000000000005, 5.4]",10.487382072303445,9.964195521562317,-0.5231865507411282
"[5.1000000000000005, 5.5]",10.58652177528099,11.198818883756143,0.6122971084751523
"[5.1000000000000005, 5.6000000000000005]",10.685661478258538,11.26969510489647,0.5840336266379325
"[5.1000000000000005, 5.7]",10.784801181236086,10.255714813398903,-0.5290863678371824
"[5.1000000000000005, 5.800000000000001]",10.883940884213633,9.659547166999177,-1.224393717214456
"[5.1000000000000005, 5.9]",10.983080587191179,12.169055310867872,1.1859747236766935
"[5.1000000000000005, 6.0]",11.082220290168724,11.734277450872575,0.6520571607038512
"[5.1000000000000005, 6.1000000000000005]",11.181359993146271,9.598256435202467,-1.5831035579438044
"[5.1000000000000005, 6.2]",11.280499696123817,10.601861324590294,-0.6786383715335234
"[5.1000000000000005, 6.300000000000001]",11.379639399101364,13.011128182623988,1.6314887835226237
"[5.1000000000000005, 6.4]",11.478779102078912,11.54915555594376,0.07037645386484748
"[5.1000000000000005, 6.5]",11.577918805056457,11.532363917764574,-0.04555488729188362
"[5.1000000000000005, 6.6000000000000005]",11.677058508034005,13.15640952788026,1.4793510198462556
"[5.1000000000000005, 6.7]",11.77619821101155,11.813968536951863,0.03777032594031304
"[5.1000000000000005, 6.800000000000001]",11.875337913989098,12.103713954409196,0.2283760404200983
"[5.1000000000000005, 6.9]",11.974477616966643,12.593054190936268,0.6185765739696247
"[5.1000000000000005, 7.0]",12.07361731994419,10.492235613172642,-1.5813817067715483
"[5.1000000000000005, 7.1000000000000005]",12.172757022921738,10.386315271475373,-1.7864417514463646
"[5.1000000000000005, 7.2]",12.271896725899284,11.531773490267565,-0.7401232356317191
"[5.1000000000000005, 7.300000000000001]",12.371036428876831,12.533305173870469,0.16226874499363753
"[5.1000000000000005, 7.4]",12.470176131854377,11.987592789141182,-0.4825833427131947
"[5.1000000000000005, 7.5]",12.569315834831922,11.598918416459474,-0.970397418372448
"[5.1000000000000005, 7.6000000000000005]",12.66845553780947,14.191188363245152,1.522732825435682
"[5.1000000000000005, 7.7]",12.767595240787017,12.124010615735386,-0.6435846250516306
"[5.1000000000000005, 7.800000000000001]",12.866734943764564,12.339866938567658,-0.5268680051969064
"[5.1000000000000005, 7.9]",12.96587464674211,14.37142079795149,1.4055461512093803
"[5.1000000000000005, 8.0]",13.065014349719656,13.041511263787038,-0.023503085932617296
"[5.1000000000000005, 8.1]",13.164154052697201,12.1402755645294,-1.0238784881678011
"[5.1000000000000005, 8.200000000000001]",13.26329375567475,12.080325283938436,-1.1829684717363147
"[5.1000000000000005, 8.3]",13.362433458652296,13.464885278077249,0.10245181942495307
"[5.1000000000000005, 8.4]",13.461573161629842,13.191659884859188,-0.26991327677065335
"[5.1000000000000005, 8.5]",13.560712864607389,13.404322826086036,-0.15639003852135325
"[5.1000000000000005, 8.6]",13.659852567584934,12.451030029331593,-1.208822538253342
"[5.1000000000000005, 8.700000000000001]",13.758992270562482,14.08584038817701,0.3268481176145279
"[5.1000000000000005, 8.8]",13.85813197354003,14.289333829532463,0.431201855992434
"[5.1000000000000005, 8.9]",13.957271676517575,14.408674159183263,0.4514024826656886
"[5.1000000000000005, 9.0]",14.056411379495122,13.978800700385225,-0.07761067910989716
"[5.1000000000000005, 9.1]",14.155551082472668,15.144055417889748,0.9885043354170797
"[5.1000000000000005, 9.200000000000001]",14.254690785450215,13.126725585634446,-1.127965199815769
"[5.1000000000000005, 9.3]",14.353830488427763,13.629417766976848,-0.7244127214509142
"[5.1000000000000005, 9.4]",14.452970191405308,14.80406896842482,0.3510987770195122
"[5.1000000000000005, 9.5]",14.552109894382854,16.172553400506516,1.620443506123662
"[5.1000000000000005, 9.600000000000001]",14.651249597360403,14.950435950177505,0.2991863528171024
"[5.1000000000000005, 9.700000000000001]",14.750389300337948,12.67918846389737,-2.0712008364405783
"[5.1000000000000005, 9.8]",14.849529003315494,11.96558176212195,-2.8839472411935443
"[5.1000000000000005, 9.9]",14.948668706293041,13.061460022959627,-1.887208683333414
"[5.1000000000000005, 10.0]",15.047808409270587,14.455694133336621,-0.5921142759339659
"[5.2, 0.0]",5.233574668661479,7.741095346696453,2.5075206780349744
"[5.2, 0.1]",5.3327143716390255,3.9842680430016055,-1.34844632863742
"[5.2, 0.2]",5.431854074616573,6.005611934756791,0.5737578601402182
"[5.2, 0.30000000000000004]",5.530993777594119,3.7838393027138273,-1.747154474880292
"[5.2, 0.4]",5.630133480571666,6.504942955271093,0.8748094746994273
"[5.2, 0.5]",5.729273183549212,5.684293492425135,-0.044979691124077625
"[5.2, 0.6000000000000001]",5.828412886526759,6.961640040122927,1.1332271535961684
"[5.2, 0.7000000000000001]",5.927552589504305,5.198195790944295,-0.7293567985600102
"[5.2, 0.8]",6.026692292481852,7.371878672580687,1.345186380098835
"[5.2, 0.9]",6.125831995459398,6.051840395790457,-0.07399159966894153
"[5.2, 1.0]",6.224971698436945,5.599283782919882,-0.6256879155170632
"[5.2, 1.1]",6.324111401414492,6.772626907501403,0.4485155060869106
"[5.2, 1.2000000000000002]",6.423251104392039,6.540384731046815,0.117133626654776
"[5.2, 1.3]",6.522390807369585,7.4035590928802355,0.8811682855106504
"[5.2, 1.4000000000000001]",6.621530510347132,6.244482002772375,-0.3770485075747567
"[5.2, 1.5]",6.720670213324678,7.122740256347987,0.4020700430233086
"[5.2, 1.6]",6.8198099163022246,7.932073209889363,1.1122632935871382
"[5.2, 1.7000000000000002]",6.918949619279771,6.124159602730341,-0.7947900165494302
"[5.2, 1.8]",7.0180893222573175,6.105067607022655,-0.9130217152346622
"[5.2, 1.9000000000000001]",7.117229025234864,6.771316041087102,-0.3459129841477617
"[5.2, 2.0]",7.2163687282124105,8.647642857792517,1.4312741295801068
"[5.2, 2.1]",7.315508431189957,7.475784273594518,0.16027584240456072
"[5.2, 2.2]",7.414648134167504,6.803061719233208,-0.6115864149342967
"[5.2, 2.3000000000000003]",7.513787837145051,7.536946079387815,0.023158242242764082
"[5.2, 2.4000000000000004]",7.612927540122597,8.073534873264567,0.46060733314196955
"[5.2, 2.5]",7.712067243100144,6.281668281713966,-1.430398961386178
"[5.2, 2.6]",7.81120694607769,7.745373606315024,-0.06583333976266648
"[5.2, 2.7]",7.910346649055237,7.105354154706928,-0.8049924943483084
"[5.2, 2.8000000000000003]",8.009486352032784,8.132576570300385,0.1230902182676008
"[5.2, 2.9000000000000004]",8.10862605501033,7.636857546789363,-0.4717685082209666
"[5.2, 3.0]",8.207765757987877,8.876806799580558,0.6690410415926813
"[5.2, 3.1]",8.306905460965423,9.108042010832614,0.8011365498671914
"[5.2, 3.2]",8.40604516394297,7.969500318596841,-0.4365448453461287
"[5.2, 3.3000000000000003]",8.505184866920516,7.39833647702498,-1.1068483898955357
"[5.2, 3.4000000000000004]",8.604324569898063,8.658136666767588,0.053812096869524595
"[5.2, 3.5]",8.703464272875609,9.745125305679556,1.0416610328039475
"[5.2, 3.6]",8.802603975853156,8.19416454323369,-0.6084394326194662
"[5.2, 3.7]",8.901743678830703,9.275574300770366,0.3738306219396623
"[5.2, 3.8000000000000003]",9.000883381808249,8.680807593165401,-0.320075788642848
"[5.2, 3.9000000000000004]",9.100023084785796,8.07324710358475,-1.0267759812010464
"[5.2, 4.0]",9.199162787763342,8.801835164535111,-0.39732762322823056
"[5.2, 4.1000000000000005]",9.29830249074089,10.923700286542092,1.6253977958012022
"[5.2, 4.2]",9.397442193718435,13.104014973189246,3.706572779470811
"[5.2, 4.3]",9.496581896695982,9.88363116564212,0.38704926894613756
"[5.2, 4.4]",9.59572159967353,9.974402300788377,0.3786807011148472
"[5.2, 4.5]",9.694861302651075,9.58771462052866,-0.10714668212241563
"[5.2, 4.6000000000000005]",9.794001005628623,11.169823131120257,1.3758221254916343
"[5.2, 4.7]",9.893140708606168,11.384770515966437,1.491629807360269
"[5.2, 4.800000000000001]",9.992280411583716,10.265418420227533,0.27313800864381754
"[5.2, 4.9]",10.091420114561261,8.629203646573277,-1.462216467987984
"[5.2, 5.0]",10.190559817538809,8.290632208920327,-1.8999276086184818
"[5.2, 5.1000000000000005]",10.289699520516356,9.590099523736496,-0.6995999967798596
"[5.2, 5.2]",10.388839223493902,11.693391245402468,1.3045520219085667
"[5.2, 5.300000000000001]",10.487978926471449,8.73286621422207,-1.7551127122493781
"[5.2, 5.4]",10.587118629448995,10.838094161390185,0.25097553194119016
"[5.2, 5.5]",10.68625833242654,11.950660744933689,1.264402412507149
"[5.2, 5.6000000000000005]",10.785398035404087,8.992747209130037,-1.7926508262740501
"[5.2, 5.7]",10.884537738381635,11.658390253222777,0.7738525148411419
"[5.2, 5.800000000000001]",10.983677441359182,11.349117702598386,0.36544026123920403
"[5.2, 5.9]",11.082817144336728,10.095884504268865,-0.9869326400678631
"[5.2, 6.0]",11.181956847314273,11.76012954828268,0.5781727009684072
"[5.2, 6.1000000000000005]",11.28109655029182,12.202201723571267,0.9211051732794466
"[5.2, 6.2]",11.380236253269366,11.704441062402356,0.3242048091329899
"[5.2, 6.300000000000001]",11.479375956246914,8.849973344242551,-2.6294026120043625
"[5.2, 6.4]",11.578515659224461,11.364034961309036,-0.214480697915425
"[5.2, 6.5]",11.677655362202007,11.208146940157599,-0.4695084220444077
"[5.2, 6.6000000000000005]",11.776795065179554,11.603612894327094,-0.1731821708524599
"[5.2, 6.7]",11.8759347681571,11.741780962294253,-0.1341538058628462
"[5.2, 6.800000000000001]",11.975074471134647,13.034442327790485,1.0593678566558378
"[5.2, 6.9]",12.074214174112193,13.055701910290331,0.9814877361781384
"[5.2, 7.0]",12.17335387708974,12.793353052018112,0.6199991749283722
"[5.2, 7.1000000000000005]",12.272493580067287,10.361357765549476,-1.9111358145178112
"[5.2, 7.2]",12.371633283044833,13.267583416189831,0.8959501331449982
"[5.2, 7.300000000000001]",12.47077298602238,13.14782629158979,0.6770533055674104
"[5.2, 7.4]",12.569912688999926,13.176044570740604,0.6061318817406782
"[5.2, 7.5]",12.669052391977472,10.935820182420311,-1.7332322095571602
"[5.2, 7.6000000000000005]",12.768192094955019,12.144670539519739,-0.6235215554352802
"[5.2, 7.7]",12.867331797932566,12.824029819018268,-0.043301978914298545
"[5.2, 7.800000000000001]",12.966471500910114,11.458210284077547,-1.508261216832567
"[5.2, 7.9]",13.06561120388766,13.590966117384946,0.5253549134972868
"[5.2, 8.0]",13.164750906865205,13.12813775822392,-0.036613148641285065
"[5.2, 8.1]",13.26389060984275,13.136657812429572,-0.1272327974131784
"[5.2, 8.200000000000001]",13.3630303128203,12.175483227232151,-1.1875470855881485
"[5.2, 8.3]",13.462170015797845,13.576038904682795,0.11386888888494973
"[5.2, 8.4]",13.56130971877539,16.279460137155613,2.7181504183802225
"[5.2, 8.5]",13.660449421752938,13.736637361661897,0.07618793990895867
"[5.2, 8.6]",13.759589124730484,12.556257848155996,-1.2033312765744881
"[5.2, 8.700000000000001]",13.858728827708031,13.52170688964985,-0.3370219380581805
"[5.2, 8.8]",13.957868530685579,13.99767031989602,0.03980178921044164
"[5.2, 8.9]",14.057008233663124,15.160431669007743,1.1034234353446184
"[5.2, 9.0]",14.156147936640672,14.740757455804518,0.5846095191638465
"[5.2, 9.1]",14.255287639618217,15.049281003527998,0.7939933639097809
"[5.2, 9.200000000000001]",14.354427342595764,14.58613684258673,0.23170949999096635
"[5.2, 9.3]",14.453567045573312,14.754469759791595,0.3009027142182834
"[5.2, 9.4]",14.552706748550857,16.03560487756526,1.4828981290144014
"[5.2, 9.5]",14.651846451528403,14.010655273044275,-0.641191178484128
"[5.2, 9.600000000000001]",14.750986154505952,13.667401372294863,-1.083584782211089
"[5.2, 9.700000000000001]",14.850125857483498,13.78301692352029,-1.0671089339632083
"[5.2, 9.8]",14.949265560461043,15.284464635025586,0.33519907456454234
"[5.2, 9.9]",15.04840526343859,15.825537618967271,0.7771323555286802
"[5.2, 10.0]",15.147544966416136,16.270287383476674,1.1227424170605378
"[5.300000000000001, 0.0]",5.333311225807029,5.097853275749873,-0.23545795005715586
"[5.300000000000001, 0.1]",5.432450928784576,4.64147755616429,-0.7909733726202859
"[5.300000000000001, 0.2]",5.531590631762123,5.823586926193485,0.2919962944313621
"[5.300000000000001, 0.30000000000000004]",5.6307303347396696,7.006416564387729,1.3756862296480596
"[5.300000000000001, 0.4]",5.729870037717216,3.623040066681271,-2.106829971035945
"[5.300000000000001, 0.5]",5.8290097406947625,6.830390394917261,1.0013806542224986
"[5.300000000000001, 0.6000000000000001]",5.928149443672309,7.315318762790616,1.387169319118307
"[5.300000000000001, 0.7000000000000001]",6.0272891466498555,6.141474025419794,0.11418487876993844
"[5.300000000000001, 0.8]",6.126428849627402,7.4341461776276665,1.3077173280002645
"[5.300000000000001, 0.9]",6.2255685526049485,5.116212273975654,-1.1093562786292948
"[5.300000000000001, 1.0]",6.324708255582495,7.247523658176214,0.9228154025937192
"[5.300000000000001, 1.1]",6.423847958560042,7.504627485519204,1.0807795269591614
"[5.300000000000001, 1.2000000000000002]",6.522987661537589,5.210803726886657,-1.3121839346509319
"[5.300000000000001, 1.3]",6.622127364515135,4.894843182632764,-1.7272841818823714
"[5.300000000000001, 1.4000000000000001]",6.721267067492682,7.285232945256617,0.5639658777639349
"[5.300000000000001, 1.5]",6.820406770470228,6.957348246072479,0.13694147560225112
"[5.300000000000001, 1.6]",6.919546473447775,8.45932422130943,1.5397777478616552
"[5.300000000000001, 1.7000000000000002]",7.018686176425321,6.773249709098313,-0.24543646732700797
"[5.300000000000001, 1.8]",7.117825879402868,8.781421536112667,1.6635956567097994
"[5.300000000000001, 1.9000000000000001]",7.216965582380414,8.885049190172959,1.6680836077925445
"[5.300000000000001, 2.0]",7.316105285357961,7.40785012268449,0.09174483732652927
"[5.300000000000001, 2.1]",7.415244988335507,8.061091784118505,0.6458467957829974
"[5.300000000000001, 2.2]",7.5143846913130545,6.911741641478227,-0.6026430498348274
"[5.300000000000001, 2.3000000000000003]",7.613524394290601,6.784213790367568,-0.8293106039230329
"[5.300000000000001, 2.4000000000000004]",7.7126640972681475,6.365291990422459,-1.3473721068456888
"[5.300000000000001, 2.5]",7.811803800245694,6.698445924675144,-1.11335787557055
"[5.300000000000001, 2.6]",7.9109435032232405,7.578587331543359,-0.33235617167988174
"[5.300000000000001, 2.7]",8.010083206200786,7.939096690062583,-0.07098651613820284
"[5.300000000000001, 2.8000000000000003]",8.109222909178333,8.918537711191837,0.8093148020135033
"[5.300000000000001, 2.9000000000000004]",8.20836261215588,8.247932255986127,0.03956964383024619
"[5.300000000000001, 3.0]",8.307502315133426,9.30729759427628,0.9997952791428535
"[5.300000000000001, 3.1]",8.406642018110974,7.376620101372605,-1.0300219167383684
"[5.300000000000001, 3.2]",8.50578172108852,7.078008139337131,-1.4277735817513886
"[5.300000000000001, 3.3000000000000003]",8.604921424066067,8.324878919413452,-0.2800425046526147
"[5.300000000000001, 3.4000000000000004]",8.704061127043614,8.883226124294238,0.17916499725062351
"[5.300000000000001, 3.5]",8.80320083002116,9.305337405721406,0.5021365757002467
"[5.300000000000001, 3.6]",8.902340532998705,8.7103177478415,-0.19202278515720472
"[5.300000000000001, 3.7]",9.001480235976253,9.071943738027667,0.07046350205141394
"[5.300000000000001, 3.8000000000000003]",9.1006199389538,8.464346405511481,-0.6362735334423189
"[5.300000000000001, 3.9000000000000004]",9.199759641931346,9.355999014575227,0.15623937264388132
"[5.300000000000001, 4.0]",9.298899344908893,8.759747060674275,-0.5391522842346177
"[5.300000000000001, 4.1000000000000005]",9.39803904788644,9.542535970561216,0.14449692267477587
"[5.300000000000001, 4.2]",9.497178750863986,9.620636799492008,0.1234580486280219
"[5.300000000000001, 4.3]",9.596318453841532,7.94210168591955,-1.654216767921982
"[5.300000000000001, 4.4]",9.695458156819079,8.576857150441608,-1.118601006377471
"[5.300000000000001, 4.5]",9.794597859796626,9.952730856637139,0.15813299684051252
"[5.300000000000001, 4.6000000000000005]",9.893737562774172,9.500429543657232,-0.39330801911694024
"[5.300000000000001, 4.7]",9.99287726575172,11.062254942429979,1.0693776766782594
"[5.300000000000001, 4.800000000000001]",10.092016968729267,13.769942261298963,3.6779252925696966
"[5.300000000000001, 4.9]",10.191156671706812,10.39896831093744,0.20781163923062707
"[5.300000000000001, 5.0]",10.290296374684358,10.229245208415044,-0.06105116626931384
"[5.300000000000001, 5.1000000000000005]",10.389436077661905,9.857732586552764,-0.5317034911091412
"[5.300000000000001, 5.2]",10.48857578063945,9.249548695147437,-1.2390270854920136
"[5.300000000000001, 5.300000000000001]",10.587715483616998,10.466910944891415,-0.12080453872558294
"[5.300000000000001, 5.4]",10.686855186594546,11.605154503579783,0.9182993169852374
"[5.300000000000001, 5.5]",10.785994889572091,11.372729875675873,0.5867349861037816
"[5.300000000000001, 5.6000000000000005]",10.885134592549639,10.185699024573461,-0.6994355679761775
"[5.300000000000001, 5.7]",10.984274295527184,10.940004809491425,-0.04426948603575909
"[5.300000000000001, 5.800000000000001]",11.083413998504732,10.038601609642955,-1.0448123888617769
"[5.300000000000001, 5.9]",11.182553701482277,12.033639274755108,0.8510855732728313
"[5.300000000000001, 6.0]",11.281693404459824,11.139283489855044,-0.14240991460478014
"[5.300000000000001, 6.1000000000000005]",11.380833107437372,10.237671436259618,-1.1431616711777544
"[5.300000000000001, 6.2]",11.479972810414917,13.097228403297905,1.6172555928829873
"[5.300000000000001, 6.300000000000001]",11.579112513392465,11.66987997178497,0.09076745839250577
"[5.300000000000001, 6.4]",11.67825221637001,13.31454172844209,1.6362895120720804
"[5.300000000000001, 6.5]",11.777391919347558,11.279011741054008,-0.49838017829354975
"[5.300000000000001, 6.6000000000000005]",11.876531622325103,11.882290558227458,0.005758935902354878
"[5.300000000000001, 6.7]",11.97567132530265,12.079050327849304,0.103379002546653
"[5.300000000000001, 6.800000000000001]",12.074811028280198,12.751829512085687,0.6770184838054885
"[5.300000000000001, 6.9]",12.173950731257744,10.561083908673043,-1.6128668225847012
"[5.300000000000001, 7.0]",12.27309043423529,12.351521987936186,0.07843155370089683
"[5.300000000000001, 7.1000000000000005]",12.372230137212837,11.673604041936791,-0.6986260952760457
"[5.300000000000001, 7.2]",12.471369840190382,13.284206776181067,0.8128369359906849
"[5.300000000000001, 7.300000000000001]",12.57050954316793,12.853855440613561,0.2833458974456313
"[5.300000000000001, 7.4]",12.669649246145477,12.212502961353053,-0.45714628479242414
"[5.300000000000001, 7.5]",12.768788949123023,14.777682412514805,2.0088934633917823
"[5.300000000000001, 7.6000000000000005]",12.86792865210057,13.388470734805649,0.5205420827050791
"[5.300000000000001, 7.7]",12.967068355078116,12.685858382850665,-0.28120997222745103
"[5.300000000000001, 7.800000000000001]",13.066208058055663,11.790075482572943,-1.2761325754827197
"[5.300000000000001, 7.9]",13.165347761033209,12.911980176337918,-0.2533675846952903
"[5.300000000000001, 8.0]",13.264487464010756,12.883418825138087,-0.3810686388726694
"[5.300000000000001, 8.1]",13.363627166988302,13.176476399026624,-0.1871507679616773
"[5.300000000000001, 8.200000000000001]",13.46276686996585,13.13154714987814,-0.33121972008771117
"[5.300000000000001, 8.3]",13.561906572943396,13.20972517349815,-0.3521813994452465
"[5.300000000000001, 8.4]",13.661046275920942,14.30926932751067,0.6482230515897278
"[5.300000000000001, 8.5]",13.76018597889849,14.478818388200486,0.7186324093019962
"[5.300000000000001, 8.6]",13.859325681876035,13.738298333934432,-0.12102734794160241
"[5.300000000000001, 8.700000000000001]",13.958465384853582,11.718679251573052,-2.2397861332805302
"[5.300000000000001, 8.8]",14.05760508783113,12.399928316657345,-1.6576767711737848
"[5.300000000000001, 8.9]",14.156744790808675,13.996800471058112,-0.15994431975056322
"[5.300000000000001, 9.0]",14.255884493786223,15.474361044347138,1.218476550560915
